t,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
40,20.857142857142858,28.285714285714285,17.357142857142858,29.142857142857142,47.42857142857143,21.428571428571427,15.785714285714286,15.357142857142858,24.285714285714285,27.142857142857142,21.714285714285715,20.071428571428573,20.5
41,22.642857142857142,36.285714285714285,17.857142857142858,28.214285714285715,40.92857142857143,29.285714285714285,20.142857142857142,15.5,28.142857142857142,13.642857142857142,22.285714285714285,22.714285714285715,30.142857142857142
42,19.285714285714285,17.357142857142858,16.571428571428573,19.428571428571427,54.357142857142854,34.285714285714285,22.549771028571428,14.5,30.428571428571427,20.285714285714285,38.0,18.357142857142858,27.928571428571427
43,16.571428571428573,31.785714285714285,14.214285714285714,21.142857142857142,56.07142857142857,37.785714285714285,24.928571428571427,30.142857142857142,40.57142857142857,38.714285714285715,53.214285714285715,26.5,50.0
44,19.857142857142858,29.5,16.642857142857142,30.428571428571427,67.78571428571429,25.214285714285715,25.214285714285715,18.142857142857142,37.07142857142857,60.642857142857146,41.07142857142857,45.42857142857143,55.357142857142854
45,22.285714285714285,39.714285714285715,10.357142857142858,31.428571428571427,48.714285714285715,23.785714285714285,29.285714285714285,36.237604135714285,52.42083041428571,57.357142857142854,44.92857142857143,45.57142857142857,56.0
46,15.285714285714286,32.714285714285715,19.642857142857142,25.142857142857142,61.0,40.57142857142857,38.92857142857143,28.071428571428573,42.214285714285715,60.357142857142854,41.714285714285715,32.357142857142854,49.357142857142854
47,33.07142857142857,43.5,31.928571428571427,38.785714285714285,79.35714285714286,43.785714285714285,55.07142857142857,25.357142857142858,41.57142857142857,52.42857142857143,51.642857142857146,33.357142857142854,41.07142857142857
48,42.92857142857143,52.42857142857143,47.68751723571428,42.642857142857146,67.35714285714286,51.5,59.714285714285715,38.857142857142854,41.42857142857143,34.142857142857146,44.0,43.5,49.57142857142857
49,33.785714285714285,48.357142857142854,50.25894580714286,38.785714285714285,83.07142857142857,59.142857142857146,55.285714285714285,29.142857142857142,28.5,46.714285714285715,49.785714285714285,40.07142857142857,50.142857142857146
50,28.428571428571427,54.57142857142857,47.5,40.857142857142854,85.78571428571429,56.857142857142854,37.785714285714285,31.357142857142858,44.785714285714285,44.142857142857146,36.857142857142854,37.0,44.785714285714285
51,23.785714285714285,49.5,45.785714285714285,45.142857142857146,92.14285714285714,54.42857142857143,45.214285714285715,28.857142857142858,59.5,42.42857142857143,45.0,37.714285714285715,28.0
52,24.785714285714285,51.5,44.714285714285715,74.5,69.14285714285714,67.14285714285714,36.285714285714285,28.857142857142858,51.142857142857146,51.57142857142857,41.214285714285715,39.42857142857143,30.642857142857142
53,26.142857142857142,62.0,44.92857142857143,86.21428571428571,72.71428571428571,83.0,36.214285714285715,21.0,53.714285714285715,45.5,41.57142857142857,31.785714285714285,28.285714285714285
54,30.285714285714285,49.642857142857146,45.07142857142857,90.63153798571429,56.714285714285715,61.42857142857143,38.5,24.071428571428573,50.857142857142854,51.642857142857146,41.642857142857146,47.642857142857146,25.571428571428573
55,31.0,35.92857142857143,49.473231521428566,76.78571428571429,55.92857142857143,61.57142857142857,45.857142857142854,28.928571428571427,44.635116128571426,61.785714285714285,41.642857142857146,51.285714285714285,43.714285714285715
56,29.142857142857142,41.92857142857143,40.0,78.0,52.42857142857143,52.5,50.07142857142857,33.142857142857146,52.142857142857146,55.07142857142857,40.785714285714285,39.642857142857146,44.57142857142857
57,27.928571428571427,47.142857142857146,43.642857142857146,80.70296655714286,57.714285714285715,62.57142857142857,46.0,53.285714285714285,40.57142857142857,52.285714285714285,53.357142857142854,53.357142857142854,43.214285714285715
58,26.5,41.714285714285715,45.785714285714285,82.21428571428571,57.642857142857146,75.14285714285714,54.0,38.857142857142854,47.714285714285715,45.142857142857146,46.857142857142854,36.42857142857143,35.857142857142854
59,27.357142857142858,52.714285714285715,44.5,70.78571428571429,49.785714285714285,52.0,55.42857142857143,30.214285714285715,34.07142857142857,48.642857142857146,61.285714285714285,43.857142857142854,33.857142857142854
60,19.642857142857142,49.285714285714285,36.214285714285715,82.20296655714286,47.714285714285715,53.07142857142857,48.5,37.785714285714285,23.642857142857142,55.214285714285715,41.42857142857143,58.357142857142854,27.714285714285715
61,26.714285714285715,58.214285714285715,48.357142857142854,94.77439512857143,54.57142857142857,59.142857142857146,41.857142857142854,25.357142857142858,29.5,48.214285714285715,49.07142857142857,52.857142857142854,27.5
62,22.785714285714285,49.42857142857143,40.07142857142857,94.92857142857143,57.92857142857143,70.71428571428571,56.57142857142857,25.857142857142858,32.42857142857143,45.92857142857143,47.142857142857146,51.285714285714285,34.0
63,15.428571428571429,53.285714285714285,41.5,80.71428571428571,57.42857142857143,64.71428571428571,54.857142857142854,30.357142857142858,35.142857142857146,49.92857142857143,44.07142857142857,50.714285714285715,39.142857142857146
64,31.428571428571427,61.26065463571428,41.142857142857146,69.21428571428571,52.42857142857143,69.71428571428571,41.42857142857143,37.42857142857143,31.5,50.5,34.214285714285715,51.42857142857143,37.0
65,43.57142857142857,50.857142857142854,28.0,64.5,50.857142857142854,81.14285714285714,44.285714285714285,40.857142857142854,20.357142857142858,55.642857142857146,30.357142857142858,51.5,38.857142857142854
