t,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
13,22.785714285714285,27.785714285714285,21.428571428571427,28.357142857142858,33.214285714285715,14.428571428571429,19.071428571428573,3.142857142857143,45.0,33.857142857142854,19.928571428571427,24.714285714285715,40.92857142857143
14,27.357142857142858,41.42857142857143,24.5,28.5,20.214285714285715,12.642857142857142,24.785714285714285,16.571428571428573,49.214285714285715,42.07142857142857,17.428571428571427,25.785714285714285,36.0
15,32.285714285714285,50.57142857142857,30.0,33.285714285714285,15.785714285714286,16.714285714285715,22.928571428571427,17.714285714285715,40.42857142857143,24.428571428571427,13.857142857142858,24.571428571428573,36.142857142857146
16,25.142857142857142,37.357142857142854,26.571428571428573,40.357142857142854,25.357142857142858,11.571428571428571,19.428571428571427,15.214285714285714,38.0,20.571428571428573,21.857142857142858,22.5,41.0
17,33.142857142857146,42.42857142857143,25.857142857142858,37.214285714285715,30.642857142857142,23.714285714285715,19.571428571428573,11.571428571428571,42.714285714285715,19.928571428571427,27.071428571428573,15.0,42.0
18,27.642857142857142,45.57142857142857,21.857142857142858,29.571428571428573,21.642857142857142,19.857142857142858,16.428571428571427,7.357142857142857,42.857142857142854,25.642857142857142,33.642857142857146,12.0,33.57142857142857
19,31.785714285714285,49.07142857142857,20.142857142857142,36.42857142857143,20.357142857142858,24.357142857142858,16.642857142857142,16.357142857142858,41.57142857142857,36.07142857142857,30.571428571428573,14.428571428571429,31.285714285714285
20,23.857142857142858,44.214285714285715,23.142857142857142,32.285714285714285,27.571428571428573,12.5,23.571428571428573,22.785714285714285,43.92857142857143,36.92857142857143,23.5,18.928571428571427,27.285714285714285
21,36.714285714285715,42.42857142857143,22.928571428571427,26.357142857142858,23.214285714285715,18.571428571428573,24.071428571428573,17.571428571428573,46.214285714285715,33.785714285714285,29.928571428571427,31.428571428571427,34.357142857142854
22,32.57142857142857,46.642857142857146,28.642857142857142,33.642857142857146,21.928571428571427,11.571428571428571,23.142857142857142,25.642857142857142,48.92857142857143,33.60704714285714,28.857142857142858,23.357142857142858,33.5
23,34.57142857142857,39.357142857142854,22.357142857142858,29.357142857142858,19.357142857142858,20.071428571428573,27.714285714285715,23.571428571428573,46.92857142857143,23.5,30.0,17.785714285714285,33.5
24,28.357142857142858,40.214285714285715,24.071428571428573,24.142857142857142,18.357142857142858,23.071428571428573,24.714285714285715,24.285714285714285,41.0,25.0,30.928571428571427,22.571428571428573,42.92857142857143
25,32.357142857142854,44.857142857142854,27.071428571428573,19.214285714285715,23.357142857142858,26.428571428571427,25.428571428571427,19.857142857142858,42.92857142857143,32.07142857142857,34.857142857142854,34.78050771428571,27.785714285714285
26,29.785714285714285,46.857142857142854,23.071428571428573,23.0,22.428571428571427,17.714285714285715,22.5,11.5,47.642857142857146,29.571428571428573,31.857142857142858,35.42857142857143,22.857142857142858
27,35.285714285714285,48.42857142857143,36.07142857142857,31.214285714285715,19.5,13.285714285714286,22.285714285714285,20.928571428571427,51.214285714285715,32.357142857142854,30.428571428571427,30.142857142857142,25.357142857142858
28,42.0,40.42857142857143,20.785714285714285,27.357142857142858,29.214285714285715,28.0,33.07142857142857,15.785714285714286,38.42857142857143,25.857142857142858,31.214285714285715,31.142857142857142,31.642857142857142
29,33.285714285714285,41.5,22.142857142857142,24.071428571428573,29.214285714285715,12.428571428571429,28.642857142857142,16.571428571428573,39.714285714285715,30.214285714285715,33.785714285714285,30.5,29.5
30,27.428571428571427,52.285714285714285,24.428571428571427,27.642857142857142,22.0,25.285714285714285,27.428571428571427,14.5,40.285714285714285,28.428571428571427,33.857142857142854,35.07142857142857,24.642857142857142
31,29.928571428571427,42.5,22.571428571428573,33.285714285714285,27.571428571428573,30.357142857142858,25.214285714285715,21.5,36.285714285714285,24.642857142857142,36.642857142857146,25.142857142857142,20.857142857142858
32,36.285714285714285,38.357142857142854,30.857142857142858,36.714285714285715,25.857142857142858,22.857142857142858,18.928571428571427,30.785714285714285,41.785714285714285,25.857142857142858,27.785714285714285,18.5,20.285714285714285
33,33.57142857142857,48.857142857142854,34.285714285714285,29.214285714285715,32.714285714285715,18.142857142857142,20.857142857142858,33.07142857142857,45.285714285714285,26.642857142857142,24.714285714285715,25.214285714285715,19.142857142857142
34,35.714285714285715,41.285714285714285,20.785714285714285,30.285714285714285,33.0,24.357142857142858,23.285714285714285,26.857142857142858,43.642857142857146,25.357142857142858,28.071428571428573,22.5,16.285714285714285
35,28.571428571428573,57.0,26.0,24.357142857142858,25.214285714285715,19.285714285714285,17.928571428571427,23.285714285714285,46.0,28.5,39.92857142857143,24.214285714285715,21.714285714285715
36,35.5,62.642857142857146,19.785714285714285,35.50479908714286,20.428571428571427,16.571428571428573,29.0,36.357142857142854,52.857142857142854,29.928571428571427,32.857142857142854,25.357142857142858,25.928571428571427
37,33.92857142857143,57.07142857142857,31.785714285714285,32.5,26.071428571428573,24.642857142857142,19.714285714285715,30.071428571428573,43.357142857142854,30.928571428571427,29.214285714285715,25.928571428571427,28.0
38,35.07142857142857,51.642857142857146,29.0,34.5,29.357142857142858,18.857142857142858,11.142857142857142,31.142857142857142,42.07142857142857,31.142857142857142,29.214285714285715,27.571428571428573,30.571428571428573
39,42.642857142857146,46.214285714285715,24.857142857142858,32.214285714285715,32.0,21.285714285714285,13.5,37.57142857142857,42.357142857142854,20.428571428571427,25.071428571428573,29.357142857142858,31.928571428571427
40,41.42857142857143,45.29403848571428,29.571428571428573,23.571428571428573,25.5,29.714285714285715,22.5,29.857142857142858,46.57142857142857,27.571428571428573,33.857142857142854,27.857142857142858,24.642857142857142
41,41.0,36.214285714285715,23.428571428571427,32.214285714285715,33.285714285714285,32.214285714285715,25.642857142857142,18.785714285714285,49.5,46.857142857142854,48.0,39.5,34.92857142857143
42,31.785714285714285,65.28571428571429,29.857142857142858,25.928571428571427,26.714285714285715,22.857142857142858,13.0,16.928571428571427,49.714285714285715,49.714285714285715,51.07142857142857,34.714285714285715,38.42857142857143
43,41.0,51.92857142857143,22.928571428571427,26.285714285714285,19.214285714285715,20.285714285714285,20.714285714285715,17.428571428571427,71.71428571428571,49.785714285714285,61.859456892857146,38.214285714285715,32.285714285714285
44,35.57142857142857,51.07142857142857,30.357142857142858,35.142857142857146,19.642857142857142,26.642857142857142,17.142857142857142,24.642857142857142,60.714285714285715,31.928571428571427,44.57142857142857,33.42857142857143,26.642857142857142
45,46.285714285714285,52.785714285714285,21.785714285714285,35.285714285714285,22.357142857142858,25.0,21.0,30.285714285714285,68.0,35.57142857142857,45.42857142857143,20.285714285714285,26.571428571428573
46,36.285714285714285,45.0,25.285714285714285,30.214285714285715,20.571428571428573,22.0,27.428571428571427,35.5,58.642857142857146,36.5,40.714285714285715,23.071428571428573,26.857142857142858
47,39.214285714285715,38.357142857142854,23.928571428571427,40.5,26.285714285714285,20.428571428571427,26.0,29.857142857142858,52.57142857142857,43.57142857142857,39.214285714285715,24.0,23.642857142857142
48,37.285714285714285,44.07142857142857,21.928571428571427,37.285714285714285,58.07142857142857,73.42857142857143,49.42857142857143,28.071428571428573,51.57142857142857,49.714285714285715,32.42857142857143,32.714285714285715,27.5
49,38.785714285714285,44.857142857142854,24.071428571428573,42.714285714285715,60.07142857142857,79.35714285714286,57.42857142857143,30.5,54.285714285714285,54.785714285714285,40.92857142857143,23.928571428571427,22.285714285714285
50,43.357142857142854,46.214285714285715,24.285714285714285,51.07142857142857,59.357142857142854,81.64285714285714,62.200567467142854,56.214285714285715,47.0,47.07142857142857,28.857142857142858,24.785714285714285,25.857142857142858
51,36.357142857142854,41.642857142857146,23.071428571428573,46.42857142857143,43.285714285714285,71.28571428571429,44.557710324285715,73.14285714285714,41.57142857142857,37.785714285714285,36.785714285714285,14.785714285714286,28.428571428571427
52,36.714285714285715,34.642857142857146,27.142857142857142,51.42857142857143,31.071428571428573,58.42857142857143,39.857142857142854,45.42857142857143,53.714285714285715,36.07142857142857,35.714285714285715,14.428571428571429,20.785714285714285
53,30.714285714285715,51.785714285714285,28.928571428571427,57.50959817428572,34.285714285714285,58.92857142857143,44.214285714285715,44.07142857142857,46.42857142857143,42.785714285714285,31.0,19.5,19.714285714285715
54,37.42857142857143,42.214285714285715,37.0,41.857142857142854,53.42857142857143,57.5,46.857142857142854,58.357142857142854,49.642857142857146,42.642857142857146,26.428571428571427,26.714285714285715,23.0
55,41.42857142857143,47.857142857142854,27.357142857142858,40.285714285714285,47.42857142857143,62.214285714285715,39.0,38.785714285714285,52.285714285714285,30.571428571428573,24.142857142857142,19.285714285714285,25.285714285714285
